"gene"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"
"IRF8.2"	"IRF8"	4.50947472778307e-16	-0.354223592114944	0.21	0.482	1.2760009689735e-11	"8"
"FAM133B"	"FAM133B"	4.67146128271694e-16	-0.403297185103215	0.065	0.269	1.32183668455758e-11	"8"
"ARHGAP24.1"	"ARHGAP24"	4.80655373742698e-16	-0.418882265304792	0.155	0.4	1.36006244554234e-11	"8"
"ITGB1.4"	"ITGB1"	5.74311851510346e-16	-0.586569948727824	0.065	0.263	1.62507281503367e-11	"8"
"BTG2.1"	"BTG2"	6.2691834939713e-16	-0.372241285731768	0.071	0.279	1.77392816145412e-11	"8"
"SFPQ"	"SFPQ"	6.46147572667045e-16	-0.407724906656854	0.074	0.278	1.82833917161867e-11	"8"
"SERBP1"	"SERBP1"	8.60231470305371e-16	-0.366087332240216	0.109	0.338	2.43411096837608e-11	"8"
"SRSF11"	"SRSF11"	9.35835001268276e-16	-0.471145015778406	0.087	0.299	2.64803871958871e-11	"8"
"TAGAP"	"TAGAP"	9.9324495904186e-16	-0.596875758235152	0.063	0.257	2.81048593610485e-11	"8"
"THUMPD3-AS1"	"THUMPD3-AS1"	1.00084963674176e-15	-0.522344589968187	0.052	0.241	2.8320041321245e-11	"8"
"TCF25"	"TCF25"	1.12489569479159e-15	-0.392706341223936	0.082	0.288	3.18300485798228e-11	"8"
"LCP1.2"	"LCP1"	1.13203202776374e-15	-0.386319416058934	0.123	0.354	3.20319782576028e-11	"8"
"LINC00926.2"	"LINC00926"	1.16126323490979e-15	-0.449614588008505	0.087	0.298	3.28591044950075e-11	"8"
"RP11-796E2.4"	"RP11-796E2.4"	1.18686488562621e-15	-0.554632578253639	0.052	0.243	3.35835288036792e-11	"8"
"NKTR.1"	"NKTR"	1.27274046365007e-15	-0.386685802447458	0.068	0.269	3.60134641594425e-11	"8"
"TRIM38"	"TRIM38"	1.27852609961616e-15	-0.458055161896517	0.044	0.228	3.61771745147388e-11	"8"
"RPS16"	"RPS16"	1.36057531092628e-15	0.384844205540468	0.956	0.979	3.849883899797e-11	"8"
"RPS3.1"	"RPS3"	1.41072633120649e-15	0.347473070730727	0.981	0.99	3.99179122678188e-11	"8"
"PSAP"	"PSAP"	1.54052102024423e-15	-0.375634569908932	0.09	0.304	4.35905827888307e-11	"8"
"ICAM3.2"	"ICAM3"	1.69086717904481e-15	-0.403951667533751	0.104	0.324	4.7844777698252e-11	"8"
"JAK1"	"JAK1"	2.39477829983343e-15	-0.428713679384105	0.12	0.343	6.77626467720867e-11	"8"
"EIF4G2"	"EIF4G2"	2.3965804305065e-15	-0.367681765794931	0.112	0.332	6.7813639861612e-11	"8"
"CD47"	"CD47"	2.85668878149155e-15	-0.401637397949457	0.071	0.267	8.0832865761085e-11	"8"
"ADGRE5.2"	"ADGRE5"	3.30564331662198e-15	-0.597789521060269	0.038	0.213	9.35364832871355e-11	"8"
"TTC14"	"TTC14"	3.78864177777469e-15	-0.515085918465216	0.035	0.21	1.07203407743913e-10	"8"
"HMGB1"	"HMGB1"	4.30707886099344e-15	-0.353989270098152	0.401	0.745	1.2187310345067e-10	"8"
"RPS11"	"RPS11"	4.42859047523445e-15	0.477372031159545	0.902	0.961	1.25311396087234e-10	"8"
"PPM1K"	"PPM1K"	4.64104885629314e-15	-0.44789464841793	0.071	0.267	1.31323118437671e-10	"8"
"LAPTM4A"	"LAPTM4A"	5.12109883187361e-15	-0.368345311940371	0.063	0.256	1.44906612546696e-10	"8"
"RP11-138A9.1.4"	"RP11-138A9.1"	5.21597078388449e-15	-0.589854261203006	0.025	0.189	1.47591109300796e-10	"8"
"PMAIP1.4"	"PMAIP1"	5.26318290077138e-15	-0.4551680442156	0.082	0.285	1.48927023360227e-10	"8"
"EMP3.4"	"EMP3"	5.2774557210232e-15	-0.398857064364993	0.125	0.353	1.49330887082072e-10	"8"
"CD22.3"	"CD22"	5.38784260875428e-15	-0.555244401703764	0.065	0.256	1.52454394457311e-10	"8"
"GABPB1"	"GABPB1"	5.78580855559309e-15	-0.575263521053749	0.052	0.233	1.63715238889062e-10	"8"
"G3BP2.1"	"G3BP2"	6.3948152975613e-15	-0.520154998484835	0.041	0.216	1.80947693659794e-10	"8"
"RPL35"	"RPL35"	6.41128575424772e-15	0.39486894896133	0.946	0.973	1.81413741702194e-10	"8"
"HIF1A.1"	"HIF1A"	7.14245677337836e-15	-0.527903355017385	0.074	0.267	2.02102956859514e-10	"8"
"MTRNR2L10"	"MTRNR2L10"	7.34818507480088e-15	-0.550891465711234	0.125	0.339	2.07924244876566e-10	"8"
"NFKBIA.4"	"NFKBIA"	7.64831541992401e-15	-0.375188793012884	0.215	0.488	2.1641673312217e-10	"8"
"SF3B1"	"SF3B1"	8.19004103345326e-15	-0.363166433581193	0.09	0.295	2.31745401082593e-10	"8"
"CELF2.1"	"CELF2"	8.59079531877103e-15	-0.331386988774602	0.084	0.285	2.43085144339945e-10	"8"
"TAOK3"	"TAOK3"	9.74158826246294e-15	-0.623383943038727	0.025	0.186	2.75647981474652e-10	"8"
"ZNF207"	"ZNF207"	1.04816191088249e-14	-0.379162119347583	0.06	0.247	2.96587894303309e-10	"8"
"ARID5B.2"	"ARID5B"	1.12254579331159e-14	-0.337395456910023	0.147	0.382	3.17635557675449e-10	"8"
"DNAJB14"	"DNAJB14"	1.15027014891e-14	-0.553304240719753	0.035	0.204	3.25480441335575e-10	"8"
"DNAJA1.1"	"DNAJA1"	1.21779608843504e-14	-0.461507246743415	0.082	0.275	3.44587581183579e-10	"8"
"RPS2"	"RPS2"	1.29627403934155e-14	0.316196806112712	0.989	0.995	3.66793702172084e-10	"8"
"EPC1"	"EPC1"	1.46936323236816e-14	-0.516882360382327	0.054	0.232	4.15771020230895e-10	"8"
"SLTM"	"SLTM"	1.70294972696025e-14	-0.598985732864592	0.044	0.215	4.81866654740671e-10	"8"
"EIF5"	"EIF5"	1.94605316161635e-14	-0.338471417468341	0.114	0.332	5.50655202610961e-10	"8"
"CALR"	"CALR"	2.13609401774602e-14	-0.290287832123929	0.098	0.302	6.04429163261413e-10	"8"
"RPL8"	"RPL8"	2.15470314412071e-14	0.325049879703965	0.956	0.981	6.09694801660395e-10	"8"
"TMEM59"	"TMEM59"	2.34096937943511e-14	-0.305487147236113	0.104	0.313	6.62400695604959e-10	"8"
"KDM6B.2"	"KDM6B"	2.894649073152e-14	-0.597860470274217	0.025	0.18	8.19069901739091e-10	"8"
"EIF4A1"	"EIF4A1"	2.92812382015024e-14	-0.360819590035871	0.09	0.291	8.28541916149713e-10	"8"
"TNFAIP8"	"TNFAIP8"	2.96192956248744e-14	-0.30699333504312	0.144	0.372	8.38107589001445e-10	"8"
"PDIA3"	"PDIA3"	3.14111140608031e-14	-0.400309698169413	0.071	0.259	8.88808883464486e-10	"8"
"RPS4Y1.2"	"RPS4Y1"	3.32446964415714e-14	-0.31102929333288	0.174	0.416	9.40691930510706e-10	"8"
"HNRNPU"	"HNRNPU"	3.36217367009859e-14	-0.287227795436474	0.117	0.334	9.51360661691096e-10	"8"
"NFKBID.2"	"NFKBID"	3.78416190698094e-14	-0.658907544487183	0.038	0.2	1.07076645319933e-09	"8"
"TMEM2.3"	"TMEM2"	4.25506683820423e-14	-0.609076338606704	0.033	0.195	1.20401371253827e-09	"8"
"SCAF11"	"SCAF11"	4.79915549396598e-14	-0.340054974798698	0.15	0.375	1.35796903857261e-09	"8"
"EVL.3"	"EVL"	4.87382303969806e-14	-0.272656193086172	0.158	0.393	1.37909696731296e-09	"8"
"TUBA1B"	"TUBA1B"	4.96120946287423e-14	-0.348336846429014	0.128	0.348	1.40382382961489e-09	"8"
"PGK1"	"PGK1"	5.04253744350267e-14	-0.262099838385904	0.101	0.305	1.42683639501352e-09	"8"
"H2AFZ"	"H2AFZ"	5.76491381678879e-14	-0.303991746507788	0.106	0.311	1.63124001359856e-09	"8"
"REEP5.1"	"REEP5"	6.30010027341009e-14	-0.406028726934635	0.063	0.242	1.78267637336412e-09	"8"
"FAU"	"FAU"	6.82164235446836e-14	0.387439767620552	0.965	0.979	1.93025192062037e-09	"8"
"BBX"	"BBX"	7.26333873099878e-14	-0.387668321651528	0.071	0.256	2.05523432732341e-09	"8"
"IGHM.6"	"IGHM"	7.28752197340628e-14	-0.651063893363666	0.199	0.426	2.06207721759504e-09	"8"
"DDIT4.2"	"DDIT4"	7.44167289425558e-14	-0.292811343604678	0.153	0.387	2.10569576215856e-09	"8"
"WHSC1L1.1"	"WHSC1L1"	7.53595957786308e-14	-0.317024054381706	0.074	0.261	2.13237512215214e-09	"8"
"CHD2"	"CHD2"	8.91021756260789e-14	-0.45059539455843	0.035	0.196	2.52123516151553e-09	"8"
"THEMIS2.2"	"THEMIS2"	9.62171723835988e-14	-0.51016927896436	0.038	0.198	2.72256110976631e-09	"8"
"TYMP.2"	"TYMP"	1.01796233773067e-13	-0.44128908899365	0.071	0.25	2.8804262308427e-09	"8"
"PHACTR1.3"	"PHACTR1"	1.19328602471082e-13	-0.768767944011285	0.025	0.174	3.37652213552173e-09	"8"
"ATF7IP"	"ATF7IP"	1.2883329916468e-13	-0.498321435476023	0.035	0.194	3.64546703316379e-09	"8"
"TAF1D.1"	"TAF1D"	1.29039668688834e-13	-0.291320505911653	0.177	0.42	3.65130646521925e-09	"8"
"TRAM1"	"TRAM1"	1.5101963865597e-13	-0.481791693147119	0.033	0.189	4.27325169540932e-09	"8"
"CD40.1"	"CD40"	1.53252873367803e-13	-0.524760178799251	0.06	0.231	4.33644330481534e-09	"8"
"RPL23"	"RPL23"	1.80483579476585e-13	0.450473594728962	0.845	0.93	5.10696336486946e-09	"8"
"NEMF"	"NEMF"	1.92861756307652e-13	-0.50872200270383	0.041	0.201	5.45721625648131e-09	"8"
"MGEA5"	"MGEA5"	1.94457727402499e-13	-0.265694851087242	0.098	0.299	5.5023758545811e-09	"8"
"ADAR.1"	"ADAR"	2.14211987776541e-13	-0.540345015896938	0.035	0.191	6.061342406125e-09	"8"
"FNIP1"	"FNIP1"	2.38264793162664e-13	-0.522470259728051	0.038	0.196	6.74194058733073e-09	"8"
"ATP6AP2"	"ATP6AP2"	2.60981310661388e-13	-0.537093917848787	0.019	0.162	7.38472716647463e-09	"8"
"LIMD2.2"	"LIMD2"	2.77407780717804e-13	-0.265055620133525	0.253	0.522	7.84953056319097e-09	"8"
"PTPN6.2"	"PTPN6"	2.81192938955233e-13	-0.263220271095438	0.095	0.293	7.95663540067727e-09	"8"
"ARHGAP15"	"ARHGAP15"	3.04470866194023e-13	-0.423090269400721	0.079	0.258	8.61530762982607e-09	"8"
"RP11-138A9.2.3"	"RP11-138A9.2"	3.06435119116443e-13	-0.449147744946191	0.035	0.189	8.67088813051887e-09	"8"
"SP110"	"SP110"	3.22210020262973e-13	-0.409929153175902	0.054	0.222	9.11725473336109e-09	"8"
"SKIL.2"	"SKIL"	3.5721079220689e-13	-0.34345839013717	0.084	0.27	1.01076365762862e-08	"8"
"HSPA5"	"HSPA5"	3.59250914017918e-13	-0.402027726363904	0.038	0.196	1.0165363863051e-08	"8"
"RP1-313I6.12.1"	"RP1-313I6.12"	3.65208988952418e-13	-0.466516695706562	0.035	0.191	1.03339535513976e-08	"8"
"THRAP3"	"THRAP3"	3.97524834448287e-13	-0.351862651778562	0.065	0.236	1.12483627155487e-08	"8"
"TAX1BP1"	"TAX1BP1"	4.01416464287156e-13	-0.266069867601339	0.063	0.237	1.13584802734694e-08	"8"
"DDX6"	"DDX6"	4.40955472831423e-13	-0.338405081929984	0.084	0.27	1.24772760592379e-08	"8"
"FCRLA.1"	"FCRLA"	4.43286375573089e-13	-0.387078544052058	0.087	0.275	1.25432312832161e-08	"8"
"ATP6V0B.1"	"ATP6V0B"	4.72635364814082e-13	-0.325618014837063	0.068	0.244	1.33736902827793e-08	"8"
"HMHA1"	"HMHA1"	4.7461952681862e-13	-0.503033183740564	0.025	0.17	1.34298341308597e-08	"8"
"MPHOSPH8"	"MPHOSPH8"	4.78178512680667e-13	-0.294363553222402	0.112	0.313	1.35305391948122e-08	"8"
"VAPA"	"VAPA"	4.84248894252339e-13	-0.320675373207318	0.09	0.275	1.37023067117642e-08	"8"
"MOB1A.1"	"MOB1A"	4.9463077118643e-13	-0.257964250430776	0.104	0.299	1.39960723014912e-08	"8"
"GRB2"	"GRB2"	5.79620855535025e-13	-0.328078228341303	0.087	0.273	1.64009517282191e-08	"8"
"CD99.4"	"CD99"	5.81782858468966e-13	-0.275992556429263	0.147	0.362	1.64621277632379e-08	"8"
"GSTK1.3"	"GSTK1"	6.66544990604001e-13	-0.316313788870199	0.123	0.327	1.88605570541308e-08	"8"
"CLEC2D.4"	"CLEC2D"	7.02324659165602e-13	-0.471790348066322	0.063	0.23	1.98729785557499e-08	"8"
"TMEM165"	"TMEM165"	7.15610163557156e-13	-0.436154852254467	0.044	0.202	2.02489051880133e-08	"8"
"HVCN1.3"	"HVCN1"	7.64459539995401e-13	-0.551194756386611	0.041	0.194	2.16311471437099e-08	"8"
"IDI1"	"IDI1"	8.1484038913778e-13	-0.282453100493005	0.071	0.248	2.30567236510426e-08	"8"
"RPS17.1"	"RPS17"	8.15960364578882e-13	0.432598004570027	0.924	0.971	2.3088414476124e-08	"8"
"TUBA1A"	"TUBA1A"	8.28963712889942e-13	-0.445664098705546	0.079	0.253	2.34563572199338e-08	"8"
"PCF11"	"PCF11"	8.6400821654078e-13	-0.44476743234195	0.046	0.206	2.44479764952379e-08	"8"
"ZRANB2"	"ZRANB2"	8.80222164413718e-13	-0.396804005311097	0.057	0.222	2.49067663642506e-08	"8"
"BOD1L1"	"BOD1L1"	8.97077372088015e-13	-0.408890638343468	0.035	0.185	2.53837013206025e-08	"8"
"MDM4.1"	"MDM4"	9.48521619210253e-13	-0.383440074403298	0.079	0.259	2.68393677371733e-08	"8"
"IGHD.6"	"IGHD"	9.75955017418962e-13	-0.836764138031312	0.057	0.216	2.76156231728869e-08	"8"
"GHITM"	"GHITM"	1.08531642360455e-12	-0.396135916587858	0.074	0.245	3.07101135223144e-08	"8"
"PTPN7.1"	"PTPN7"	1.15802414517555e-12	-0.486074457115964	0.027	0.172	3.27674512118873e-08	"8"
"IER2.3"	"IER2"	1.19077868514457e-12	-0.518603568862381	0.074	0.246	3.36942736748508e-08	"8"
"MAP1LC3B"	"MAP1LC3B"	1.25717795215203e-12	-0.309605310495182	0.076	0.252	3.55731073340939e-08	"8"
"MARCH6"	"MARCH6"	1.30135850398892e-12	-0.427909795526156	0.027	0.171	3.68232402288704e-08	"8"
"SP140"	"SP140"	1.31694991480532e-12	-0.347744795960226	0.093	0.275	3.72644147893314e-08	"8"
"RPS5.1"	"RPS5"	1.34461288855654e-12	0.350486556562244	0.94	0.967	3.80471662945957e-08	"8"
"ST6GAL1"	"ST6GAL1"	1.36725629554363e-12	-0.442955320730361	0.033	0.181	3.86878841387025e-08	"8"
"ZMYM2"	"ZMYM2"	1.40857598483026e-12	-0.560050983932185	0.022	0.161	3.9857066066757e-08	"8"
"OFD1"	"OFD1"	1.46854102854969e-12	-0.386678690581927	0.09	0.271	4.15538369438421e-08	"8"
"CHD9"	"CHD9"	1.47148960359556e-12	-0.371384504565506	0.054	0.215	4.16372698233398e-08	"8"
"ATF6B"	"ATF6B"	1.56209525126585e-12	-0.583479651698476	0.046	0.198	4.42010472298185e-08	"8"
"RNF19A.2"	"RNF19A"	1.57037326544272e-12	-0.337207327050474	0.054	0.214	4.44352819189671e-08	"8"
"SBDS.1"	"SBDS"	1.57906521553747e-12	-0.317704709728831	0.057	0.222	4.46812293388482e-08	"8"
"RNASE6.2"	"RNASE6"	1.72849582740434e-12	-0.440387902110541	0.063	0.23	4.89095179322331e-08	"8"
"PRPF38B.1"	"PRPF38B"	1.79931229157936e-12	-0.2932790030142	0.09	0.274	5.09133406025295e-08	"8"
"RALGPS2.1"	"RALGPS2"	1.80232545952251e-12	-0.360374173026318	0.095	0.281	5.09986012026489e-08	"8"
"ZNF292"	"ZNF292"	1.90830685455842e-12	-0.419280981052906	0.035	0.182	5.39974507565851e-08	"8"
"HIST1H4C"	"HIST1H4C"	1.92247499676005e-12	-0.449896395776881	0.033	0.179	5.43983525083224e-08	"8"
"AREG.4"	"AREG"	2.19622442744024e-12	-0.570850943547969	0.065	0.231	6.21443663988491e-08	"8"
"TTC3"	"TTC3"	2.38380386765087e-12	-0.289639117405645	0.068	0.237	6.74521142390489e-08	"8"
"FAM49B"	"FAM49B"	2.4083002767634e-12	-0.283544031433414	0.12	0.315	6.81452646312973e-08	"8"
"GOLGA4"	"GOLGA4"	2.4991281202463e-12	-0.473342773127779	0.033	0.178	7.07153292904892e-08	"8"
"SCPEP1.3"	"SCPEP1"	2.75121571540394e-12	-0.442229761188629	0.044	0.194	7.78483998830699e-08	"8"
"CD24.3"	"CD24"	2.762300961864e-12	-0.26646218086319	0.153	0.364	7.81620680169037e-08	"8"
"VOPP1.2"	"VOPP1"	2.95561966138892e-12	-0.39682780337727	0.063	0.224	8.3632213938661e-08	"8"
"HLA-DPA1.6"	"HLA-DPA1"	2.98495088476636e-12	-0.306239296981645	0.728	0.939	8.44621702353489e-08	"8"
"LY6E.2"	"LY6E"	3.11198879967968e-12	-0.460227043338135	0.071	0.236	8.80568350757362e-08	"8"
"LPIN1.2"	"LPIN1"	3.12352619672935e-12	-0.387291936778499	0.063	0.222	8.83832972626537e-08	"8"
"SERPINB9.1"	"SERPINB9"	3.13494621316258e-12	-0.349980857765259	0.044	0.196	8.87064380476483e-08	"8"
"CHD1"	"CHD1"	3.20058537778629e-12	-0.45813543401496	0.06	0.218	9.05637638498407e-08	"8"
"SYNRG"	"SYNRG"	3.50069431125537e-12	-0.48815156275356	0.019	0.153	9.90556462312821e-08	"8"
"KIF5B"	"KIF5B"	3.72099008463618e-12	-0.445075225692959	0.033	0.174	1.05289135434865e-07	"8"
"PSIP1"	"PSIP1"	3.7387894010788e-12	-0.386701871285727	0.065	0.229	1.05792784892926e-07	"8"
"TRIM22"	"TRIM22"	3.78624150924377e-12	-0.376430276913172	0.076	0.244	1.07135489745562e-07	"8"
"FAM46C.2"	"FAM46C"	3.90641351628578e-12	-0.467783741597497	0.014	0.142	1.10535876856823e-07	"8"
"HSPD1"	"HSPD1"	4.01645166370356e-12	-0.322972292489611	0.084	0.258	1.13649516276156e-07	"8"
"CNTRL"	"CNTRL"	4.63173070948708e-12	-0.431961619711964	0.033	0.174	1.31059452155646e-07	"8"
"VPS13C"	"VPS13C"	4.68003921632482e-12	-0.426982720056227	0.044	0.193	1.32426389665127e-07	"8"
"USP15.1"	"USP15"	4.88328353638532e-12	-0.320314359762218	0.049	0.204	1.38177390945559e-07	"8"
"APBB1IP"	"APBB1IP"	5.09646892574269e-12	-0.372027560149569	0.041	0.189	1.44209684722815e-07	"8"
"PDE7A"	"PDE7A"	5.50312746393993e-12	-0.447243811783065	0.052	0.204	1.55716494719644e-07	"8"
"CSDE1"	"CSDE1"	6.00732994815302e-12	-0.250243451508997	0.123	0.312	1.69983408212938e-07	"8"
"RP5-1171I10.5.1"	"RP5-1171I10.5"	6.02349964932236e-12	-0.535109876008148	0.019	0.15	1.70440946077225e-07	"8"
"KHDRBS1"	"KHDRBS1"	7.07262272780424e-12	-0.271357155722071	0.079	0.251	2.00126932705949e-07	"8"
"AKNA.1"	"AKNA"	7.88784253934922e-12	-0.440391917433093	0.027	0.164	2.23194392493426e-07	"8"
"WASF2"	"WASF2"	8.0219826252173e-12	-0.326909035005627	0.079	0.247	2.26990020363149e-07	"8"
"ZBTB20.1"	"ZBTB20"	8.32358617577591e-12	-0.462339137525227	0.044	0.189	2.35524194429755e-07	"8"
"NIN"	"NIN"	8.6117920786217e-12	-0.382864463027964	0.03	0.168	2.4367926865668e-07	"8"
"RICTOR"	"RICTOR"	8.73595210564206e-12	-0.470020644439311	0.033	0.172	2.47192500781248e-07	"8"
"KPNB1"	"KPNB1"	9.55330006050419e-12	-0.375428518505612	0.049	0.2	2.70320178512026e-07	"8"
"SEL1L3"	"SEL1L3"	1.03586665934133e-11	-0.286989391888915	0.065	0.226	2.93108829927224e-07	"8"
"SNX2.2"	"SNX2"	1.06779154185811e-11	-0.290143451451297	0.104	0.28	3.02142294684171e-07	"8"
"GTF2I"	"GTF2I"	1.17555414569637e-11	-0.45563795350611	0.022	0.152	3.32634801066244e-07	"8"
"TSPYL2.1"	"TSPYL2"	1.17685669653095e-11	-0.536900413449671	0.016	0.142	3.33003370850399e-07	"8"
"ZNF791"	"ZNF791"	1.18587330300469e-11	-0.469087526117351	0.044	0.186	3.35554709818207e-07	"8"
"PPP1R2.1"	"PPP1R2"	1.24382044974222e-11	-0.288629302616363	0.117	0.305	3.5195143445906e-07	"8"
"SWAP70.1"	"SWAP70"	1.28213720659549e-11	-0.290950993758634	0.104	0.285	3.6279354397826e-07	"8"
"GGA2"	"GGA2"	1.36735326171302e-11	-0.308901722594271	0.049	0.198	3.86906278934315e-07	"8"
"LAT2.3"	"LAT2"	1.40674066473562e-11	-0.495486293224896	0.049	0.196	3.98051338493591e-07	"8"
"GOLGB1"	"GOLGB1"	1.47542309007304e-11	-0.36692238461313	0.027	0.161	4.17485717567068e-07	"8"
"RCSD1.1"	"RCSD1"	1.52451462912079e-11	-0.251574276504316	0.15	0.352	4.3137665945602e-07	"8"
"GRN.3"	"GRN"	1.52506380391728e-11	-0.310689641996701	0.065	0.226	4.31532053956434e-07	"8"
"CKS2.3"	"CKS2"	1.62935076375641e-11	-0.361223926636896	0.049	0.197	4.61041092112514e-07	"8"
"RGS1.6"	"RGS1"	1.63887113259489e-11	-0.485091020005716	0.335	0.577	4.63734975679051e-07	"8"
"MBD4"	"MBD4"	1.7081203188339e-11	-0.33763878758573	0.087	0.255	4.83329725417241e-07	"8"
"TPR"	"TPR"	1.76497586057714e-11	-0.265000502639966	0.074	0.234	4.99417569508909e-07	"8"
"BLNK"	"BLNK"	1.8843418206455e-11	-0.325946812713496	0.054	0.204	5.33193361569849e-07	"8"
"DDX21.1"	"DDX21"	2.01208118690476e-11	-0.278358076071334	0.095	0.271	5.6933849264657e-07	"8"
"RGS2.5"	"RGS2"	2.01308266800175e-11	-0.45727376985029	0.169	0.368	5.69621871737775e-07	"8"
"KIAA1033"	"KIAA1033"	2.03105687550655e-11	-0.399557767534434	0.022	0.151	5.74707853493335e-07	"8"
"ASH1L"	"ASH1L"	2.07861211040986e-11	-0.370726055999254	0.063	0.218	5.88164082761574e-07	"8"
"TANK"	"TANK"	2.08230692953717e-11	-0.302556058640823	0.044	0.188	5.89209568781838e-07	"8"
"INTS6"	"INTS6"	2.26555986056547e-11	-0.405073324023601	0.027	0.159	6.41062818145606e-07	"8"
"ANKRD11.2"	"ANKRD11"	2.26933708295069e-11	-0.396685733844722	0.044	0.184	6.42131620991727e-07	"8"
"HSP90B1"	"HSP90B1"	2.38528071951725e-11	-0.257757939918858	0.093	0.267	6.749390323946e-07	"8"
"LINC-PINT"	"LINC-PINT"	2.39138689831223e-11	-0.369827444534828	0.044	0.187	6.76666836746428e-07	"8"
"TRAF3IP3"	"TRAF3IP3"	2.55567541927034e-11	-0.275360558697057	0.087	0.256	7.23153916636734e-07	"8"
"IFNGR1"	"IFNGR1"	2.57138406119931e-11	-0.397700738735894	0.033	0.168	7.27598833956958e-07	"8"
"MACF1"	"MACF1"	2.84249230989149e-11	-0.505122623035895	0.025	0.151	8.04311624006896e-07	"8"
"RNMT"	"RNMT"	2.85771617431211e-11	-0.30274758886385	0.071	0.227	8.08619368683354e-07	"8"
"RPN2"	"RPN2"	2.93497934675508e-11	-0.471428745408785	0.014	0.133	8.30481755957817e-07	"8"
"RBM23"	"RBM23"	2.99973825969768e-11	-0.449755441412557	0.025	0.153	8.48805937964055e-07	"8"
"CD37.2"	"CD37"	3.34832191301214e-11	-0.256353951003641	0.553	0.861	9.47441168505916e-07	"8"
"HAX1"	"HAX1"	3.58403877851003e-11	-0.379208784808719	0.057	0.206	1.0141396127672e-06	"8"
"SLC38A1.2"	"SLC38A1"	3.7366941257138e-11	-0.372168454268251	0.052	0.196	1.05733496981198e-06	"8"
"MYH9.1"	"MYH9"	3.76624280940695e-11	-0.394667538815007	0.035	0.169	1.06569606534979e-06	"8"
"PHF3"	"PHF3"	3.79443544770654e-11	-0.365743600625331	0.044	0.183	1.07367345428304e-06	"8"
"TRAF5"	"TRAF5"	3.97952564631203e-11	-0.417742739361973	0.041	0.179	1.12604657688045e-06	"8"
"DDX39B"	"DDX39B"	4.14635453975955e-11	-0.40547588070747	0.019	0.142	1.17325248057036e-06	"8"
"AFF4"	"AFF4"	4.39789503596538e-11	-0.367833798788433	0.027	0.156	1.24442837937676e-06	"8"
"NOP58"	"NOP58"	4.67910053911512e-11	-0.330110117956096	0.03	0.161	1.32399828854801e-06	"8"
"IFRD1"	"IFRD1"	4.71505822224765e-11	-0.377080272547649	0.016	0.137	1.3341728745672e-06	"8"
"DNAJB1.1"	"DNAJB1"	4.93794704416427e-11	-0.460450609849346	0.079	0.238	1.39724149561672e-06	"8"
"CDKN1B"	"CDKN1B"	5.08214103698568e-11	-0.380252205255891	0.041	0.177	1.43804262782547e-06	"8"
"PCM1"	"PCM1"	5.20873499696819e-11	-0.26633130428319	0.071	0.228	1.47386365474212e-06	"8"
"LDLRAD4.3"	"LDLRAD4"	5.69707663116343e-11	-0.414407113165756	0.038	0.172	1.612044803554e-06	"8"
"RASGEF1B.3"	"RASGEF1B"	5.81353290627735e-11	-0.367482311636521	0.033	0.163	1.64499727116024e-06	"8"
"CHPT1"	"CHPT1"	5.9687638283403e-11	-0.283837888904634	0.054	0.202	1.68892141286717e-06	"8"
"SMG1"	"SMG1"	6.06376210693281e-11	-0.444278346291455	0.033	0.162	1.71580212577771e-06	"8"
"MIS18BP1"	"MIS18BP1"	6.79076518948538e-11	-0.358108960045609	0.054	0.197	1.92151491801678e-06	"8"
"SC5D.2"	"SC5D"	6.8327288348595e-11	-0.524928867696452	0.011	0.125	1.93338895111184e-06	"8"
"CCDC12"	"CCDC12"	7.40724473127804e-11	-0.252340143023585	0.09	0.254	2.09595396916243e-06	"8"
"TGOLN2"	"TGOLN2"	7.45641840569845e-11	-0.319837132613985	0.054	0.198	2.10986815207643e-06	"8"
"GNAI2"	"GNAI2"	8.37533189224052e-11	-0.36115270477006	0.054	0.198	2.36988391222838e-06	"8"
"ATP1B3.1"	"ATP1B3"	8.69251557221664e-11	-0.327486699467857	0.03	0.158	2.45963420631442e-06	"8"
"ZFAND5.1"	"ZFAND5"	9.88613515091364e-11	-0.292602177496097	0.035	0.167	2.79738080230252e-06	"8"
"CYB561A3.2"	"CYB561A3"	1.0984940582201e-10	-0.281634229589247	0.041	0.175	3.10829878713958e-06	"8"
"RPS26"	"RPS26"	1.11627321376458e-10	0.50120288393434	0.817	0.884	3.15860668566824e-06	"8"
"RPL37"	"RPL37"	1.18064573699981e-10	0.34640539725577	0.921	0.97	3.34075517741466e-06	"8"
"PRPF40A"	"PRPF40A"	1.20010359216831e-10	-0.318829617995424	0.046	0.183	3.39581312439945e-06	"8"
"IFT57"	"IFT57"	1.28008196570613e-10	-0.281521124296769	0.079	0.236	3.62211993016205e-06	"8"
"TMBIM4"	"TMBIM4"	1.28762576027618e-10	-0.336362631056369	0.068	0.217	3.64346585127749e-06	"8"
"ELMSAN1"	"ELMSAN1"	1.31753296841507e-10	-0.391013010411209	0.019	0.137	3.72809128742729e-06	"8"
"PHIP"	"PHIP"	1.37338500549601e-10	-0.375185157903557	0.049	0.186	3.88613021155151e-06	"8"
"RTF1"	"RTF1"	1.45352136092578e-10	-0.257918326057191	0.046	0.183	4.11288404287558e-06	"8"
